maturity,Strike,Bid,Ask,Last,IVM,Volm,rate,Date,Asset
0.046575342,250,18.5,22.5,0,30.2555809,0,0.018,7/30/24,SIKA
0.046575342,260,10.05000019,14.05000019,0,26.72995758,0,0.018,7/30/24,SIKA
0.046575342,270,4,7.699999809,0,25.49580383,0,0.018,7/30/24,SIKA
0.046575342,280,0.800000012,2.899999619,0,22.84709167,0,0.018,7/30/24,SIKA
0.046575342,290,0.009999998,1.349999428,0,24.72751236,0,0.018,7/30/24,SIKA
0.046575342,300,0,4,0,56.19991684,0,0.018,7/30/24,SIKA
0.046575342,310,0,4,0,65.8372345,0,0.018,7/30/24,SIKA
0.142465753,220,49.69999695,50.94999695,0,32.50255585,0,0.018,7/30/24,SIKA
0.142465753,230,40,41.25,0,28.85791016,0,0.018,7/30/24,SIKA
0.142465753,240,30.69999695,31.79998779,0,26.05516243,0,0.018,7/30/24,SIKA
0.142465753,250,22.05000305,23.1499939,0,24.30426025,0,0.018,7/30/24,SIKA
0.142465753,260,14.55000019,15.5,17.6000061,22.93176842,10,0.018,7/30/24,SIKA
0.142465753,270,8.5,9.399999619,9.850000381,21.79044342,28,0.018,7/30/24,SIKA
0.142465753,280,4.400000572,5.199999809,6.199999809,21.22660828,22,0.018,7/30/24,SIKA
0.142465753,290,1.949999809,2.75,0,21.06599808,0,0.018,7/30/24,SIKA
0.142465753,300,0.699999988,1.449999809,0,21.17181778,0,0.018,7/30/24,SIKA
0.142465753,310,0.180000007,0.850000024,0,21.83701134,0,0.018,7/30/24,SIKA
0.142465753,220,47,54.04999924,50.3500061,33.49201202,0,0.018,7/30/24,SIKA
0.142465753,230,38,43.65000153,40.69999695,29.60535049,0,0.018,7/30/24,SIKA
0.142465753,240,30.85000038,32.04999924,31.30000305,26.60111427,0,0.018,7/30/24,SIKA
0.142465753,250,22.14999962,23.29999924,22.6000061,24.45824051,0,0.018,7/30/24,SIKA
0.142465753,260,14.60000038,15.64999962,15,23.01786423,0,0.018,7/30/24,SIKA
0.142465753,270,7.5,10.69999981,9,22.02713203,0,0.018,7/30/24,SIKA
0.142465753,280,3.450000048,6.449999809,4.780000687,21.52812576,0,0.018,7/30/24,SIKA
0.142465753,290,1.960000038,2.690000057,2.260000229,20.91214561,0,0.018,7/30/24,SIKA
0.142465753,300,0.050000001,3,1.050000191,23.29878044,0,0.018,7/30/24,SIKA
0.142465753,310,0.050000001,3,0.550000012,28.12888908,0,0.018,7/30/24,SIKA
0.142465753,220,45.8999939,55.04998779,0,35.45981598,0,0.018,7/30/24,SIKA
0.142465753,230,38.3999939,43.19999695,0,31.22215652,0,0.018,7/30/24,SIKA
0.142465753,240,29,33.79998779,0,27.60203743,0,0.018,7/30/24,SIKA
0.142465753,250,20.59999084,24.69999695,0,25.01694298,0,0.018,7/30/24,SIKA
0.142465753,260,13.14999962,17.09999084,0,23.55488968,0,0.018,7/30/24,SIKA
0.142465753,270,7.5,11.14999962,0,22.93691826,0,0.018,7/30/24,SIKA
0.142465753,280,3.5,6.25,0,21.60166931,0,0.018,7/30/24,SIKA
0.142465753,290,0.800000012,3.799999237,0,21.02968979,0,0.018,7/30/24,SIKA
0.142465753,300,0.009999998,2.449999809,0,22.07688141,0,0.018,7/30/24,SIKA
0.142465753,310,0.009999998,4,0,30.57423019,0,0.018,7/30/24,SIKA
0.219178082,220,50.44999695,51.6000061,0,29.92039299,0,0.018,7/30/24,SIKA
0.219178082,230,41,42.1000061,0,27.15877151,0,0.018,7/30/24,SIKA
0.219178082,240,32.05000305,33.1000061,0,25.26189041,0,0.018,7/30/24,SIKA
0.219178082,250,23.84999084,24.80000305,0,23.82293129,0,0.018,7/30/24,SIKA
0.219178082,260,16.69999695,17.6000061,0,22.78982162,0,0.018,7/30/24,SIKA
0.219178082,270,10.80000019,11.75,0,21.94683838,0,0.018,7/30/24,SIKA
0.219178082,280,6.399999619,7.25,0,21.21614265,0,0.018,7/30/24,SIKA
0.219178082,290,3.5,4.300000191,0,20.91291809,0,0.018,7/30/24,SIKA
0.219178082,300,1.75,2.5,0,20.85466003,0,0.018,7/30/24,SIKA
0.219178082,310,0.75,1.449999809,0,20.8666954,0,0.018,7/30/24,SIKA
0.219178082,220,50.5,51.79999924,51.05000305,30.10836983,0,0.018,7/30/24,SIKA
0.219178082,230,38.75,44.54999924,41.6000061,27.20256042,0,0.018,7/30/24,SIKA
0.219178082,240,30.14999962,34.90000153,32.55000305,24.81175995,0,0.018,7/30/24,SIKA
0.219178082,250,22.64999962,26.04999924,24.25,23.69164848,0,0.018,7/30/24,SIKA
0.219178082,260,16.60000038,17.75,17.05000305,22.70463562,0,0.018,7/30/24,SIKA
0.219178082,270,9.699999809,12.85000038,11.19999981,21.84568787,0,0.018,7/30/24,SIKA
0.219178082,280,6.449999809,7.349999905,6.75,21.29141808,0,0.018,7/30/24,SIKA
0.219178082,290,3.519999981,4.340000153,3.789999962,20.92406654,0,0.018,7/30/24,SIKA
0.219178082,300,1.580000043,2.5,2.010000229,20.52900124,0,0.018,7/30/24,SIKA
0.219178082,310,0.050000001,3,1.090000153,22.67277718,0,0.018,7/30/24,SIKA
0.038356164,210,49.1000061,49.8500061,0,51.72298813,0,0.018,7/5/24,SIKA
0.038356164,220,39.09999084,40.04998779,0,44.85383606,0,0.018,7/5/24,SIKA
0.038356164,230,29.1499939,30.1000061,0,35.54431534,0,0.018,7/5/24,SIKA
0.038356164,240,19.3999939,20.19999695,0,27.55854416,0,0.018,7/5/24,SIKA
0.038356164,250,10.25,11,0,22.35718155,0,0.018,7/5/24,SIKA
0.038356164,260,3.5,4.149999619,0,20.15397644,0,0.018,7/5/24,SIKA
0.038356164,270,0.480000019,1.050000191,0,19.26118469,0,0.018,7/5/24,SIKA
0.038356164,280,0.050000001,0.420000017,0,22.90556717,0,0.018,7/5/24,SIKA
0.038356164,290,0.01,0.25,0,28.06313896,0,0.018,7/5/24,SIKA
0.038356164,300,0,0.230000019,0,38.32704544,0,0.018,7/5/24,SIKA
0.038356164,235,22.79999924,26.39999962,24.55000305,31.51433754,0,0.018,7/5/24,SIKA
0.038356164,240,18.14999962,21.14999962,19.69999695,26.75767517,0,0.018,7/5/24,SIKA
0.038356164,245,13.44999981,16.45000076,14.89999962,24.34323311,0,0.018,7/5/24,SIKA
0.038356164,250,9,12.10000038,10.44999981,22.39121246,0,0.018,7/5/24,SIKA
0.038356164,255,5.199999809,8.25,6.600000381,21.01348686,0,0.018,7/5/24,SIKA
0.038356164,260,2.25,5.25,3.75,20.02267647,0,0.018,7/5/24,SIKA
0.038356164,265,0.25999999,3.269999981,1.829999924,19.25780487,0,0.018,7/5/24,SIKA
0.038356164,270,0.439999998,3,0.75999999,26.22756386,0,0.018,7/5/24,SIKA
0.038356164,275,0.050000001,3,0.280000031,31.26819801,0,0.018,7/5/24,SIKA
0.038356164,280,0.050000001,3,0.120000005,37.10106659,0,0.018,7/5/24,SIKA
0.038356164,210,44.79998779,53.75,0,0,0,0.018,7/5/24,SIKA
0.038356164,220,35.79998779,42.94999695,0,36.75181961,0,0.018,7/5/24,SIKA
0.038356164,230,26.79998779,32.1499939,0,31.69667816,0,0.018,7/5/24,SIKA
0.038356164,240,17.69999695,21.69999695,0,26.117239,0,0.018,7/5/24,SIKA
0.038356164,250,8.550000191,12.55000019,0,21.83204079,0,0.018,7/5/24,SIKA
0.038356164,260,2.099999428,5.399999619,0,19.78812027,0,0.018,7/5/24,SIKA
0.038356164,270,0.009999998,1.799999237,0,20.38469887,0,0.018,7/5/24,SIKA
0.038356164,280,0.009999998,0.459999979,0,22.90367889,0,0.018,7/5/24,SIKA
0.038356164,290,0,4,0,66.29797363,0,0.018,7/5/24,SIKA
0.038356164,300,0,4,0,77.65093994,0,0.018,7/5/24,SIKA
0.115068493,210,49.65000916,50.6000061,0,37.47638321,0,0.018,7/5/24,SIKA
0.115068493,220,39.8500061,40.79998779,0,32.45332336,0,0.018,7/5/24,SIKA
0.115068493,230,30.25,31.1499939,0,27.98703957,0,0.018,7/5/24,SIKA
0.115068493,240,21.1499939,22.05000305,0,24.76239967,0,0.018,7/5/24,SIKA
0.115068493,250,13.30000019,14.14999962,0,23.06145287,0,0.018,7/5/24,SIKA
0.115068493,260,7.25,8.100000381,9.25,22.1162529,4,0.018,7/5/24,SIKA
0.115068493,270,3.400000572,4,0,21.53707123,0,0.018,7/5/24,SIKA
0.115068493,280,1.199999809,1.850000381,0,21.18209076,0,0.018,7/5/24,SIKA
0.115068493,290,0.329999983,0.899999976,0.550000012,21.60523415,2,0.018,7/5/24,SIKA
0.115068493,300,0.02,0.600000024,0,23.18624878,0,0.018,7/5/24,SIKA
0.115068493,210,46.45000076,53.5,49.90000916,36.81310654,0,0.018,7/5/24,SIKA
0.115068493,220,37.40000153,43,40.15000916,32.16828918,0,0.018,7/5/24,SIKA
0.115068493,230,29.89999962,32.75,30.5,32.17899323,0,0.018,7/5/24,SIKA
0.115068493,240,21,22.35000038,21.44999695,25.453825,0,0.018,7/5/24,SIKA
0.115068493,250,12.35000038,15.39999962,13.55000019,23.75868034,0,0.018,7/5/24,SIKA
0.115068493,260,6.300000191,9.300000191,7.550000191,22.60843086,0,0.018,7/5/24,SIKA
0.115068493,270,2.25,5.25,3.579999924,21.79380226,0,0.018,7/5/24,SIKA
0.115068493,280,0.02,3.019999981,1.409999847,21.23217201,0,0.018,7/5/24,SIKA
0.115068493,290,0.050000001,3,0.529999971,27.42255402,0,0.018,7/5/24,SIKA
0.115068493,300,0.050000001,3,0.25999999,33.02761078,0,0.018,7/5/24,SIKA
0.115068493,210,45.44999695,54.5,0,35.55051804,0,0.018,7/5/24,SIKA
0.115068493,220,37.3999939,43,0,31.27245522,0,0.018,7/5/24,SIKA
0.115068493,230,27.84999084,33.3999939,0,27.48856163,0,0.018,7/5/24,SIKA
0.115068493,240,19.6499939,23.6499939,0,24.98502922,0,0.018,7/5/24,SIKA
0.115068493,250,11.85000038,15.85000038,0,23.46244431,0,0.018,7/5/24,SIKA
0.115068493,260,5.949999809,9.649999619,0,22.46740532,0,0.018,7/5/24,SIKA
0.115068493,270,2.149999619,5.300000191,0,21.61431122,0,0.018,7/5/24,SIKA
0.115068493,280,0.009999998,3.199999809,0,21.54919243,0,0.018,7/5/24,SIKA
0.115068493,290,0.009999998,2.049999237,0,24.51857948,0,0.018,7/5/24,SIKA
0.115068493,300,0.009999998,2.799999237,0,32.24169159,0,0.018,7/5/24,SIKA
0.210958904,210,50.40000916,51.40000916,0,31.79964447,0,0.018,7/5/24,SIKA
0.210958904,220,40.8500061,41.80000305,0,28.36536789,0,0.018,7/5/24,SIKA
0.210958904,230,31.6499939,32.69999695,0,25.84294701,0,0.018,7/5/24,SIKA
0.210958904,240,23.19999695,24.04998779,0,23.71362114,0,0.018,7/5/24,SIKA
0.210958904,250,15.94999981,16.75,0,22.65348625,0,0.018,7/5/24,SIKA
0.210958904,260,10.10000038,10.80000019,0,21.79032135,0,0.018,7/5/24,SIKA
0.210958904,270,5.75,6.449999809,0,21.10059166,0,0.018,7/5/24,SIKA
0.210958904,280,3,3.650000572,0,20.81821251,0,0.018,7/5/24,SIKA
0.210958904,290,1.399999619,2,0,20.72664833,0,0.018,7/5/24,SIKA
0.210958904,300,0.600000024,1.149999619,0,21.04482269,0,0.018,7/5/24,SIKA
0.210958904,210,47.20000076,54.25,50.75,31.2657547,0,0.018,7/5/24,SIKA
0.210958904,220,38.29999924,44,41.19999695,27.94335556,0,0.018,7/5/24,SIKA
0.210958904,230,29.79999924,34.25,32,25.60660934,0,0.018,7/5/24,SIKA
0.210958904,240,21.95000076,25.20000076,23.5,23.7914257,0,0.018,7/5/24,SIKA
0.210958904,250,14.75,17.75,16.19999695,22.57706833,0,0.018,7/5/24,SIKA
0.210958904,260,8.850000381,11.85000038,10.39999962,21.69027901,0,0.018,7/5/24,SIKA
0.210958904,270,5.550000191,6.449999809,6.100000381,20.96135139,0,0.018,7/5/24,SIKA
0.210958904,280,1.659999967,4.679999828,3.270000458,20.46276665,0,0.018,7/5/24,SIKA
0.210958904,290,0.02,3.019999981,1.659999847,20.09108734,0,0.018,7/5/24,SIKA
0.210958904,300,0.050000001,3,0.889999986,24.25737762,0,0.018,7/5/24,SIKA
0.057534247,220,41.90000916,43.44999695,0,43.74300766,0,0.018,7/26/24,SIKA
0.057534247,230,32.1000061,33.80000305,0,37.92664719,0,0.018,7/26/24,SIKA
0.057534247,240,22.79998779,24.6499939,0,34.3332901,0,0.018,7/26/24,SIKA
0.057534247,250,14.60000038,16.25,0,31.74210548,0,0.018,7/26/24,SIKA
0.057534247,260,8.050000191,9.600000381,8.350000381,30.3067627,6,0.018,7/26/24,SIKA
0.057534247,270,3.599999428,5.199999809,3.800000191,29.71646309,113,0.018,7/26/24,SIKA
0.057534247,280,1.300000191,2.649999619,0,29.90016937,0,0.018,7/26/24,SIKA
0.057534247,290,0.219999969,1.299999237,0,29.85709,0,0.018,7/26/24,SIKA
0.057534247,300,0.009999998,0.899999976,0,33.23720551,0,0.018,7/26/24,SIKA
0.057534247,310,0.010000002,0.649999976,0,37.24430466,0,0.018,7/26/24,SIKA
0.057534247,240,23.10000038,24.29999924,23.6499939,34.15402603,0,0.018,7/26/24,SIKA
0.057534247,245,18,20.10000038,19.3999939,30.73568153,0,0.018,7/26/24,SIKA
0.057534247,250,14.05000019,16.10000038,15.5,30.02617836,0,0.018,7/26/24,SIKA
0.057534247,255,11.35000038,12.44999981,11.94999981,31.03082085,0,0.018,7/26/24,SIKA
0.057534247,260,7.449999809,9.399999619,8.899999619,28.72024155,0,0.018,7/26/24,SIKA
0.057534247,265,5.900000095,6.75,6.400000572,29.87672997,0,0.018,7/26/24,SIKA
0.057534247,270,2.849999905,5.849999905,4.449999809,29.50639343,0,0.018,7/26/24,SIKA
0.057534247,275,2.460000038,3.130000114,3,28.85122871,0,0.018,7/26/24,SIKA
0.057534247,280,0.270000011,3.269999981,1.960000038,28.71108246,0,0.018,7/26/24,SIKA
0.057534247,285,0.050000001,3,1.239999771,31.8154335,0,0.018,7/26/24,SIKA
0.057534247,220,38.79998779,46.54998779,0,43.74282837,0,0.018,7/26/24,SIKA
0.057534247,230,30,35.94999695,0,38.20924759,0,0.018,7/26/24,SIKA
0.057534247,240,21.54998779,25.84999084,0,34.1531105,0,0.018,7/26/24,SIKA
0.057534247,250,13.44999981,17.44999695,0,31.8625412,0,0.018,7/26/24,SIKA
0.057534247,260,6.849999428,10.85000038,0,30.40429497,0,0.018,7/26/24,SIKA
0.057534247,270,2.299999237,6.300000191,0,29.29605865,0,0.018,7/26/24,SIKA
0.057534247,280,0.009999998,4,0,30.06953812,0,0.018,7/26/24,SIKA
0.057534247,290,0.009999998,2.549999237,0,34.31760788,0,0.018,7/26/24,SIKA
0.057534247,300,0,4,0,60.23417664,0,0.018,7/26/24,SIKA
0.057534247,310,0,4,0,68.87419128,0,0.018,7/26/24,SIKA
0.153424658,220,42.90000916,44.15000916,0,31.97612572,0,0.018,7/26/24,SIKA
0.153424658,230,33.6000061,34.8500061,0,29.26506615,0,0.018,7/26/24,SIKA
0.153424658,240,24.94999695,26.1499939,0,27.29899597,0,0.018,7/26/24,SIKA
0.153424658,250,17.25,18.3999939,0,25.75668144,0,0.018,7/26/24,SIKA
0.153424658,260,10.89999962,11.89999962,0,24.46436691,0,0.018,7/26/24,SIKA
0.153424658,270,6.199999809,7.050000191,0,23.55723953,0,0.018,7/26/24,SIKA
0.153424658,280,3.149999619,4,2.699999809,23.22303772,4,0.018,7/26/24,SIKA
0.153424658,290,1.399999619,2.25,0,23.24368668,0,0.018,7/26/24,SIKA
0.153424658,300,0.550000012,1.199999809,0,23.33157539,0,0.018,7/26/24,SIKA
0.153424658,310,0.129999995,0.850000024,0,24.40364838,0,0.018,7/26/24,SIKA
0.153424658,220,42.84999847,44.25,43.55000305,32.14652252,0,0.018,7/26/24,SIKA
0.153424658,230,31.95000076,36.70000076,34.25,29.74740601,0,0.018,7/26/24,SIKA
0.153424658,240,24.79999924,26.20000076,25.5,27.12238503,0,0.018,7/26/24,SIKA
0.153424658,250,17.20000076,18.39999962,17.80000305,25.6877861,0,0.018,7/26/24,SIKA
0.153424658,260,11,12,11.5,24.70701408,0,0.018,7/26/24,SIKA
0.153424658,270,6.349999905,7.199999809,6.75,23.92915344,0,0.018,7/26/24,SIKA
0.153424658,280,2.150000095,5.150000095,3.619999886,23.44553947,0,0.018,7/26/24,SIKA
0.153424658,290,1.279999971,2.180000067,1.840000153,22.8512249,0,0.018,7/26/24,SIKA
0.153424658,300,0.050000001,3,0.959999979,26.90895844,0,0.018,7/26/24,SIKA
0.153424658,310,0.050000001,3,0.550000012,31.45564651,0,0.018,7/26/24,SIKA
0.153424658,220,40.69999695,46.34999084,0,31.97735977,0,0.018,7/26/24,SIKA
0.153424658,230,31.34999084,37.04998779,0,29.14146042,0,0.018,7/26/24,SIKA
0.153424658,240,23.1499939,27.75,0,26.94491768,0,0.018,7/26/24,SIKA
0.153424658,250,15.80000019,19.79998779,0,25.68669701,0,0.018,7/26/24,SIKA
0.153424658,260,9.5,13.5,0,24.70699883,0,0.018,7/26/24,SIKA
0.153424658,270,5.050000191,8.5,0,23.92738533,0,0.018,7/26/24,SIKA
0.153424658,280,1.799999237,5.399999619,0,23.29501534,0,0.018,7/26/24,SIKA
0.153424658,290,0.009999998,3.599999428,0,23.16174126,0,0.018,7/26/24,SIKA
0.153424658,300,0.009999998,2.5,0,25.52762794,0,0.018,7/26/24,SIKA
0.153424658,310,0.009999998,4,0,33.86591721,0,0.018,7/26/24,SIKA
0.230136986,220,43.79998779,44.8999939,0,29.43912697,0,0.018,7/26/24,SIKA
0.230136986,230,34.79998779,35.84999084,0,27.3515892,0,0.018,7/26/24,SIKA
0.230136986,240,26.5,27.3500061,0,25.66573906,0,0.018,7/26/24,SIKA
0.230136986,250,19.1000061,19.94999695,18.8500061,24.50189972,25,0.018,7/26/24,SIKA
0.230136986,260,12.89999962,13.69999981,12.69999981,23.51870537,25,0.018,7/26/24,SIKA
0.230136986,270,8.050000191,8.899999619,0,22.78489113,0,0.018,7/26/24,SIKA
0.230136986,280,4.699999809,5.449999809,0,22.32983208,0,0.018,7/26/24,SIKA
0.230136986,290,2.550000191,3.25,0,22.15641594,0,0.018,7/26/24,SIKA
0.230136986,300,1.25,1.899999619,0,22.07270241,0,0.018,7/26/24,SIKA
0.230136986,310,0.550000012,1.199999809,0,22.38456917,0,0.018,7/26/24,SIKA
0.230136986,220,41.34999847,47.54999924,44.40000916,29.89363098,0,0.018,7/26/24,SIKA
0.230136986,230,32.90000153,37.79999924,35.3500061,27.437603,0,0.018,7/26/24,SIKA
0.230136986,240,25.10000038,28.85000038,26.94999695,25.79874992,0,0.018,7/26/24,SIKA
0.230136986,250,18.10000038,20.20000076,19.55000305,23.67726517,0,0.018,7/26/24,SIKA
0.230136986,260,11.89999962,13.94999981,13.35000038,22.7755146,0,0.018,7/26/24,SIKA
0.230136986,270,8.100000381,10.10000038,8.550000191,24.03133202,0,0.018,7/26/24,SIKA
0.230136986,280,4.630000114,5.599999905,5.100000381,22.42013741,0,0.018,7/26/24,SIKA
0.230136986,290,2.309999943,3.359999895,2.909999847,21.97098732,0,0.018,7/26/24,SIKA
0.230136986,300,0.959999979,2.029999971,1.619999886,21.75437927,0,0.018,7/26/24,SIKA
0.230136986,310,0.050000001,3,0.930000007,25.59093285,0,0.018,7/26/24,SIKA
0.049315068,210,44.90000916,46.05000305,0,40.465168,0,0.018,7/1/24,SIKA
0.049315068,220,34.94999695,36.19999695,0,34.60827255,0,0.018,7/1/24,SIKA
0.049315068,230,25.30000305,26.3999939,0,29.36889076,0,0.018,7/1/24,SIKA
0.049315068,240,15.75,16.94999695,0,24.0763855,0,0.018,7/1/24,SIKA
0.049315068,250,7.699999809,8.949999809,8.600000381,21.73293304,25,0.018,7/1/24,SIKA
0.049315068,260,2.350000381,3.5,3.100000381,20.26547623,5,0.018,7/1/24,SIKA
0.049315068,270,0.310000002,1.149999619,0,20.11065292,0,0.018,7/1/24,SIKA
0.049315068,280,0.050000001,0.600000024,0,23.96595001,0,0.018,7/1/24,SIKA
0.049315068,290,0.010000002,0.379999995,0,28.27007294,0,0.018,7/1/24,SIKA
0.049315068,300,0.010000002,0.280000031,0,32.82274246,0,0.018,7/1/24,SIKA
0.049315068,235,20.04999924,21.60000038,20.94999695,27.27178955,0,0.018,7/1/24,SIKA
0.049315068,240,15.39999962,17.10000038,16.25,25.29089928,0,0.018,7/1/24,SIKA
0.049315068,245,10.5,12.85000038,11.89999962,21.72591782,0,0.018,7/1/24,SIKA
0.049315068,250,6.699999809,9.75,8.050000191,22.19948006,0,0.018,7/1/24,SIKA
0.049315068,255,3.650000095,5.699999809,5,19.30503273,0,0.018,7/1/24,SIKA
0.049315068,260,1.350000024,4.349999905,2.850000381,20.40911865,0,0.018,7/1/24,SIKA
0.049315068,265,0.050000001,3,1.460000038,20.48573494,0,0.018,7/1/24,SIKA
0.049315068,270,0.25,0.920000017,0.720000029,19.17129517,0,0.018,7/1/24,SIKA
0.049315068,275,0.050000001,3,0.379999995,31.05611229,0,0.018,7/1/24,SIKA
0.049315068,280,0.050000001,3,0.25,35.79597092,0,0.018,7/1/24,SIKA
0.049315068,210,37.75,52.79999924,0,0,0,0.018,7/1/24,SIKA
0.049315068,220,29.54999924,41.34999847,0,31.02528763,0,0.018,7/1/24,SIKA
0.049315068,230,22.5,28.85000038,0,27.46653366,0,0.018,7/1/24,SIKA
0.049315068,240,13.10000038,19.29999924,0,23.21656227,0,0.018,7/1/24,SIKA
0.049315068,250,5.5,10.75,0,21.11253929,0,0.018,7/1/24,SIKA
0.049315068,260,1.100000024,4.5,0,19.70950508,0,0.018,7/1/24,SIKA
0.049315068,270,0.01,2,0,22.19927979,0,0.018,7/1/24,SIKA
0.049315068,280,0,0.699999988,0,28.51137352,0,0.018,7/1/24,SIKA
0.049315068,290,0,8,0,81.85188293,0,0.018,7/1/24,SIKA
0.049315068,300,0,8,0,92.34532928,0,0.018,7/1/24,SIKA
0.126027397,210,45.80000305,46.8500061,0,33.96873856,0,0.018,7/1/24,SIKA
0.126027397,220,36.1000061,37.15000916,0,29.80028534,0,0.018,7/1/24,SIKA
0.126027397,230,26.6000061,27.79998779,0,26.08937263,0,0.018,7/1/24,SIKA
0.126027397,240,18.25,19.30000305,0,24.43030548,0,0.018,7/1/24,SIKA
0.126027397,250,11.35000038,12.25,0,23.51470184,0,0.018,7/1/24,SIKA
0.126027397,260,6,6.949999809,0,22.46598244,0,0.018,7/1/24,SIKA
0.126027397,270,2.699999809,3.600000381,3.600000381,21.9995327,10,0.018,7/1/24,SIKA
0.126027397,280,1.050000191,1.800000191,0,22.09764671,0,0.018,7/1/24,SIKA
0.126027397,290,0.23999995,1,0,22.49985695,0,0.018,7/1/24,SIKA
0.126027397,300,0.010000002,0.699999988,0,24.25663376,0,0.018,7/1/24,SIKA
0.126027397,210,43,49.5,46,36.00711441,0,0.018,7/1/24,SIKA
0.126027397,220,34,39.04999924,36.3500061,31.05335236,0,0.018,7/1/24,SIKA
0.126027397,230,25.35000038,29.14999962,27.05000305,27.64475632,0,0.018,7/1/24,SIKA
0.126027397,240,17.29999924,20.39999962,18.5,25.49971199,0,0.018,7/1/24,SIKA
0.126027397,250,10.94999981,12.5,11.39999962,23.82417107,0,0.018,7/1/24,SIKA
0.126027397,260,5.849999905,7,6.150000572,22.68297768,0,0.018,7/1/24,SIKA
0.126027397,270,1.549999952,4.550000191,2.859999657,21.92687607,0,0.018,7/1/24,SIKA
0.126027397,280,0.699999988,1.74000001,1.140000343,21.28041458,0,0.018,7/1/24,SIKA
0.126027397,290,0.050000001,3,0.480000019,28.40652275,0,0.018,7/1/24,SIKA
0.126027397,300,0.050000001,3,0.280000031,33.5664978,0,0.018,7/1/24,SIKA
0.126027397,210,42.54999924,49.59999847,0,31.70905685,0,0.018,7/1/24,SIKA
0.126027397,220,32.84999847,39.95000076,0,28.29089355,0,0.018,7/1/24,SIKA
0.126027397,230,23.64999962,30.64999962,0,25.9263401,0,0.018,7/1/24,SIKA
0.126027397,240,15.5,21.89999962,0,24.20055962,0,0.018,7/1/24,SIKA
0.126027397,250,8.949999809,14.30000019,0,23.02901459,0,0.018,7/1/24,SIKA
0.126027397,260,4.25,8.449999809,0,22.13533783,0,0.018,7/1/24,SIKA
0.126027397,270,0.949999988,5.050000191,0,21.50533485,0,0.018,7/1/24,SIKA
0.126027397,280,0.01,3.299999952,0,23.16880417,0,0.018,7/1/24,SIKA
0.126027397,290,0.01,2.25,0,25.99763298,0,0.018,7/1/24,SIKA
0.126027397,300,0,0.699999988,0,27.72996902,0,0.018,7/1/24,SIKA
0.221917808,210,46.6000061,47.69999695,0,30.18646049,0,0.018,7/1/24,SIKA
0.221917808,220,37.19999695,38.3500061,0,27.34700203,0,0.018,7/1/24,SIKA
0.221917808,230,28.5,29.44999695,0,25.37517548,0,0.018,7/1/24,SIKA
0.221917808,240,20.6499939,21.55000305,0,24.08455086,0,0.018,7/1/24,SIKA
0.221917808,250,14.05000019,14.85000038,0,23.17775536,0,0.018,7/1/24,SIKA
0.221917808,260,8.75,9.550000191,0,22.33284378,350,0.018,7/1/24,SIKA
0.221917808,270,5.050000191,5.699999809,0,21.77721405,0,0.018,7/1/24,SIKA
0.221917808,280,2.600000381,3.300000191,0,21.46072197,0,0.018,7/1/24,SIKA
0.221917808,290,1.25,1.850000381,0,21.40956306,0,0.018,7/1/24,SIKA
